id_EXIST,lang,tweet
600007,en,any of y'all remember that law and order episode about gamergate? that was insane
600008,en,it's funny how you could replace 'andrew tate' with gamergate or jordan peterson and this post would read the same 
600009,en,bannon started with gamer gate  then he cambridge analytica'ed the usa now he's just trying to get paid before it all implodes 
600010,en, man imagine being a teenager during the birth of gamergate
600011,en,the complaints of going too far whenever a trans person simply defends themselvesgamergate energy every single time
600012,en,im not gonna do it cos the design guy supported gamergate 
600013,en,   the fact that some men assault transwomen too is awful &amp unacceptablehaving said thatbeing harassed by men does not render mtfs women men do harass other men sometimes tooit is notable thatfor all sexual harassment/assault victimsthe abuser is almost always male
600014,en,bipoc shouldnt have to worry for their lives and be harassed off the internet they shouldnt have to defend themselves against this if you see racism shut that shit down you have more power than you realize  dont be silent or you are the problem
600015,en,  i have never been harassed or  questioned or even looked at but i ever was i'd laugh and move on
600016,en, yashar can you translate the dialogue?  is she being supported or harassed
600017,en, like for years im so glad ppl are believing jenette now but my god ppl had exposed him 10-15 years agobut they were all dismissed the number of ppl harassed n bullied online not to mention the actors who were disbelieved when they came forward in the 2010s
600018,en,its not even 7pm and we are already being harassed by a drunk girl on the blue line and bonding with a fellow rider about it lmao
600019,en, that's also the feminist calling the person who is a mg to w a sexist sick misogynist who need's to get professional help 
600020,en,i'm surprised mgtow aren't more pro-transwhat could be better for mgtow than having the homie become the gfyou can never speak to another foid for the rest of your life and still be a wife guytake the red pill 
600021,en,mg to w in cel red pill i recommend you search and watch this youtube channel so good point_down 
600022,en, wisentius obsessively anti-astrology mgtow arc
600023,en, men are going mgtow due to the fear of being divorce raped through the courts so less marriageswomen have been told to follow their corporate careers some leaving it to late &amp you have the hook up cultureyoutube vids with people talking of how sour relationships have gone
600024,en, look at all these simps it's pathetic good luck finding a new relationship in this day and age dummy mg to w another one hits the wall
600025,en, i notallmend your experience not having children as you opined about the experience of couples with children?
600026,en, the guy in sligo hasn't been charged yet  also ashling murphy's murder caused every td to tell men to ' do better' and gave out about not all men for weeks   yet none will tell muslims to do the same about homophobia in their community
600027,en,if a man tells you that he isnt a feminist because men cant be that please be advised that they may be involved in ideological grooming and manipulationnot all men   woman_tipping_hand_medium-light_skin_tonefishing_pole_and_fish 
600028,en,   3/3most recently we had the horrific murder of a nine-year-old lilliavalutyte in boston and madison wright in essex this is why i would be part of the 63% i guess the rest are unhelpful not all men-types smirk
600029,en,ask men like lebron if theyll ever let their daughter date a try lane n watch them unabashedly say no but then ask why they support men like that irl and watch them perform cognitive dissonance to welp not all men itd be funny if this shxt didnt have real life consequences
600030,en,now i want to point out a really serious aside heremen hate it when we lump them all together hell men even have a world wide harsh tag to protest this - not all men but here you are doing it to boys dont do to boys what you hate done to you ok?
600031,en,they may say even to themselves that they are doing this out of fairness but there is a strong aspect of self-preservation to this behavior women are aware of their precarious position under patriarchy of how easy it is to fall from grace
600032,en,im attending americans united for separation of church and states event an american muslim perspective on religion politics patriotism and patriarchy by ameena mirza qazi  sign up now to join me americans united 
600033,en, the wanton enforcement of the patriarchy makes me wet expressionless
600034,en,we should all do our best to acknowledge each others grievances  making it a team sports thing is playing into the patriarchy 
600035,en, an iron rule of patriarchy is that whatever the partners in a het relationship are doing the man is the main character and the woman is the principal supporting characterso if a husband says my wife is awesome his statement is more important than the wifes awesomeness
600036,en,dr anthea butler  spoke with  on examining the intersection of roe v wade toxic patriarchy and white evangelical on this weeks podcast conversation sponsored by   &amp 
600037,en,    this is worth a read
600038,en,talk back to your harasser with these cards  stop street harassment 
600039,en,actually more realistically on your way to school since you're more likely to be cat called if you're under 18
600040,en,   oh really?  not if they do this shit
600041,en,  boys should be educated about this as part of the school curriculum when they are they mostly respond positively 
600042,en,     the adult teenager appears to be breaking the local laws 
600043,en,3/3this show of extreme wealth and privilege is an absolute kick in the face to this amazing generation that struggled all their liveswe need to cherish those of them that are still with us as much as we can precious abolish the mon achy spread the wealthwe are equal
600044,en,in no particular order rethabile moabi from rom cleaning service marie sebueng from iams powerhouse consulting rosharon morgan from gm boiler and steam engineering we are equal 
600045,en,  its not about go sheba morago but about equality before the law we use the previous solutions to solve the future problems and not without expecting favors or prejudiceswe are equal
600046,en, i was told by african american men that they do not like black american men&ampthe arabic men classified themselves on their employment app as black i listened to their concerns never judged them or their opinions i qualified each person the same regardless of colorwe are equal
600047,en,the people who wished for the death of queen elizabeth ii and are currently celebratingkarma always finds a way we are equal rip queen elizabeth
600048,en,happy women's equality day heres to all strong women may we know them may we be them may we raise themif you like to see the replay of our event on iwd last march just click here -   braintree womens equality we are equal 
600049,en, add an avo nat utes miracles womens day i love heartrevolving_heartsheart_eyes avoraised_handsclappraybow 
600050,en,could do justice for me as i became a laughing stock after being kidnapped and rapedwomen womens rights are human rights women supporting women womens rights womens worlds womens day women empowerment family human anatomy end violence against women end violence against girls woman
600051,en,new listing rare antique american occupational id'd female medical gymnast cdv photo ct us  ebay original historical art labor day photography gymnast medical fitness athletics connecticut ct women womens day gymnastics photos
600052,en,american needlework womens day - 1960s - embroidery crewel cross stitch needlepoint patchwork appliqu quilting rugmaking needlecraft sewing stitchery needlework handy crafts craf s traditional crafts craft patterns patterns link  via 
600053,en,can you imagine a gender equal world? julie burke from the united kingdom is striking the iwd2022 break the bias woman_gesturing_NO_medium-light_skin_tone pose to champion a society free from bias discrimination and inequality clapping_hands_light_skin_tone how are you still helping to break the bias ahead of iwd2023 ? 
600054,en,buffelsdale women celebrate their powerfull story here  verulam tabloid tabloid newspapers community news the restoration ministries buffel s dale secondary school womens day 
600055,en,vintage halloween skull car coasters creepy vibes halloween car accessory open_handsgraceful fashion history body con women who code womens rights womens health chic me local scenes 
600056,en,lesbians love sex but we don't like being politically fckedlesbian women trans   womens rights 
600057,en,hi   i met your father recently nice enough of a guy but weird was it him or your mother who trained you to hate women?  on poli womens rights prochoice
600058,en,since when have republicans of the 21st century done anything helpful for womens rights ?ill wait/6 
600059,en,but but but i thought that mo leg/mosen were all about pro life was i mistaken? fckin' republicans are the problemwomen womens rightsvoteblue2022 
600060,en,  no its about abortion rights stupid abortion is healthcare abortion rights womens rights
600061,en,a day without women's football 
600062,en, this was supposed to be about states' rights so our state allows abortion wth? is it time for national strike? a day without women? what???
600063,en,what happened to the a day without women thingy? i slick need that back
600064,en,felt the same about a day without women a few years ago all the teachers call out sick to prove a point forcing other working moms who dont necessarily agree or cant afford it to take time off of work to stay at home with their small children 
600065,en, red states wouldn't survive a day without women blue states or the federal government
600066,en, god didn't bother to even make a woman until he realized a man wouldn't last a day without womenand then he apparently made more women cain and abel's wives because he failed to calculate how sexual reproduction worksyour source material is stupid
600067,en, good morning othis is an example of a sheggz's fan they are victims of abuse &amp they want bella to join in their miserychris ima nu ife anako 
600068,en,  white people really dont know what abuse is because they havent really experience want abuse is so if someone disagrees with you you call it abuse if someone takes your job b/c you dont want to do it you call ir abuse if someone stands up to you you call ir abuse smh
600069,en, any mother would take their own child to a hospital to get treated for burns shes clearly not cutout to be a mom at all and needs to be in jail for child abuse
600070,en, can you put in the percentage of abuse jack grealish gave miggy had from him? nufc
600071,en,nope his actions were politically motivated too broad and criminal in timing and construct he will be fired in 2025 and should be incarcerated before that for abuse of power stand by 
600072,en,cw digital child sexual abuse and sexploitationpart2
600073,en,  this is a real thing actually it's called androcentrism and it answers lots of bad female cast writing
600074,en,it allows us to question our own androcentrism and think of a world in which justice is a concrete and attainable goal  happy international translation day yellow_heartrainbow_flag read  manifesto in spanish on non-binary language 
600075,en,androcentrism definition the tendency to place the male or masculine viewpoint and experience at the center of a society or culture 
600076,en,our problem is not only eurocentrism but also androcentrismmale-bias male-bias everywhere eyes 
600077,en,    but i still like the concept of masculine and feminine as orthogonal not opposites and bems critiques of biological essentialism and androcentrism are still powerful today possibly more powerful today in that we are seeing a dramatic resurgence of biological essentialism
600078,en, riiiiight talk about androcentrism perhaps they needed the extra room to house their oversided egos?thinking
600079,en,u should all listen to androgynous mind by sonic youth literally such a banger
600080,en,you are playing a androgynous mind breaker magnetic dnd gamma world
600081,en, 1 total trash2 sunday3 androgynous mind4 cross the breeze5 youth against fascism
600082,en,our first paper by  is entitled urgency of female writing and authorship re-reading woolfs a room of ones own in the age of transition &amp aims to show how the patriarchally fabled definition of a woman was challenged by woolfs concept of androgynous mind
600083,en, nirvana been a son i was 11 foundational sonic youth androgynous mind i was 13 fucked me up &amp every song kim gordon sang ever but especially shoot and i wont be asking not to have this baby please bikini kill singles cd comp every note of it
600084,en,the androgynous mind is resonant and porous that it transmits emotion without impediment that it is naturally creative incandescent and undivided a room of ones own by virginia woolf sept 1929camera_flash  
600085,en, i guess it depends on the sportno reason a woman darts player cant be as good as a man darts player
600086,en, hes as fit as me ffs he wouldnt last 15 minutes what goods that? if his heads in the wrong place hes as good as a man down do u honestly think the manager would leave him out for no good reason
600087,en,is casual sex with multiple casual partners really as good as a man can hope for in this day and age?nothere's a much better optionthe goal is a ride or die woman who is by your side like a wife but without the legal system getting involved
600088,en,  if a woman is as good as a man why should she settle for being a helper rather than a decision maker or equal partner? im confused- helper is not the same hierarchy as final decision maker who can get inputs but has the final say i guess you are taught to go by the bible
600089,en, living as a woman to me meaning being invisible or having to be 10x as good as a man at something in order to be seen as adequate at it
600090,en,girls don't let anyone ever tell you you're not as good as a man gender girl power equity
600091,en,grown adults not washing their ass perplexes me greatly
600092,en,i still aint forget abt that weird ass tweet theericklouis made
600093,en,holy crickies i peed my pants laughing my ass off 
600094,en,25 for a plate of jollof that taste like ass is crazy im tired of these nigerian restaurants 50 for three snails?
600095,en,why kelis raggedy ass couldn't just shut the fuck up after her 18 min video? why you had to call that lady a satanist? that was easily my favorite damn transition on the album
600096,en,my weight up and now i got the power homeowner worked my ass off for this flexed_biceps_medium-dark_skin_tone100 
600097,en, maam how is that behaviour attractive? you equating it to mommy issues/behaviours is honestly weird too im breaking up with you dayoung and i are moving out 
600098,en, did you find her attractive? or were you attracted to her? i find women aesthetically attractive and pretty all the time i'm just not interested in a relationship with them sexual or otherwise i'm very much so gay
600099,en, theres probably 100 other things that could be way more attractive about us and you chose that nonsense trait   gn
600100,en,avan jogia is so annoyingly attractive 
600101,en, what a shame that being ungodly attractive doesnt actually make life better
600102,en,simu liu and paul rudd being the most attractive and funniest mcu men must make chris pratt so angry
600103,en, so so glad to see you remy never more beautiful
600104,en, looking so beautiful star_struckstar_struckfirefirefirefire  love the post btw  we are only here for a limited rime so make it count
600105,en,beautiful thing about life soon as i realized i fucked up i get back up on that horse
600106,en,good evening you beautiful peoples blue_hearti hope you all had an amazing day face_holding_back_tears 
600107,en,  i forgot to say the dog is fantastic absolutely beautiful
600108,en,took me by shock &amp then awe seeing this beautiful girl diyara braving through the whole very tough &amp expensive treatment process her family is doing everything they can to help her battle &amp defeat this cancer please contribute to the campaign to help this little one to victory 
600109,en,   facts its either good or bad binary thinking helps no one
600110,en,  you trying to own me for my take being wrong is binary thinking it also isnt the sunk cost fallacy because i still think the cardinals are objectively not a top three offense
600111,en,  which is where the irony lies binary thinking is bad according to them but everything falls under the label of good/evil often to the extremes only never any gray
600112,en,icymi wild ones salon is on wed 28th sept  maureen'stheme i choose to challenge binary thinkingthere's open mic  wild inter sectional chats about 'is it always just this or that?'  the narrative good day cork pls rt  
600113,en, sleeping with me is a privilege okay that is something that i expect to hear from a high-class escort not a recovering slutshe seems to be caught up in this binary thinking that sex is all about men vs women1/
600114,en, correct you're still stuck in binary thinking
600115,en, nursing has always been a traditionally feminine profession and the oldest rufidah bint saad was the first known nurse in islamic history
600116,en,  aswear da gudu i will quickly buy shawarma with the 3k
600117,en,  o ti ye e full_moon_with_face garage money is sweet
600118,en,further disturbing details have emerged regarding the recent sentencing of nourah bint saeed al-qahtani to 45 years in prison for her social media activity read more in today's gulf update -  
600119,en, yeah all started when he called some bint rover
600120,en, the national dish of ukraine is borscht the famous beet soup of which a wide array exists however varenyky boiled dumplings similar to pierogi and a cabbage roll known as holubtsi are also national favorites and typical meals in traditional ukrainian homes i hope it helps?
600121,en,a bitch was so mad today that i pulled   payed for gas and drove off without it roflroflrofl
600122,en, category sexy bitch im the bar
600123,en,you think we could be cool one day? no bitch  you think we could be honest one day? wtfroll_eyes
600124,en, now we need to work on the next bitch to get the chop
600125,en,  i think the people i have in mind who arent my direct family probably would no one i associate with is downplaying covidbut there are things we need to do we cant abide perpetual isolation
600126,en,this tik toker mama riles or some shit idk i cannot stand her and ive blocked multiple of her tik toks so she doesnt show up on my fyp anymore bitch tell me why her baby daddy now on my damn fyp like is this fuckin fr
600127,en,i miss it sob these bitches be boring asl yo 
600128,en,i keep thinking about that list of words they want us to change cause its offensive ima just call you bitches remedial
600129,en,every time i turn around she always involved or doing something damn she worse than the bitches from iss i would know cause i was one of the bitches from iss
600130,en,daily reminder to eat limes bitches 
600131,en,anyways im jealous of you bitches wit strong ass knees soon as i pop a squat all i hear is cracking
600132,en,bitches dont be having no car or job and wanna have another woman man roflrofl thinking small gotta think bigger grasshopper woman_in_lotus_position_medium_skin_tone
600133,en, that same sex has the predisposition for protecting women and children from the about 7% of men who cross that lineif we were going to hold entire groups accountable for the statistical behaviour of a minority then we'd blame all women for infanticide
600134,en,      women have gone to jail for falsely accusing men do you live under a rock? you can google it too skullskull youre trying so hard to blame all women rather than admitting that this entire thing is sad and contributes to causing more harm to women who actually deal with this stuff
600135,en, only a very stupid man will blame all women for the failure of his marriage of course if you fail to choose at the beginning you will pay the price i the endthe type of person one marry will dictate ones life
600136,en,  shut up you pathetic little wiener don't blame all women because you are unappealing
600137,en,   so can we blame all women for all the paternity frauds committed? false rape allegations?
600138,en,it is illegal to blame all women for eves crime in timothy 211-15 in the bible judas male sinned too trans male has got to be one of the most brilliant ideas to circumvent the stupid parts of the bible
600139,en,the brightest star star cant wait for you to be my boss in the next 3 
600140,en, must be high contact wrestling with how red of their faces are and how the one on the bottom is enjoined it eyeseyes
600141,en,  you legit dont have a valid argument eh? all you can come up with is fuck off maybe if you were a better boss youd still be there
600142,en, i emailed my boss some suggestions for a change in schedule but grimacing have yet to hear anything soooo well see how it goes
600143,en, no problem boss props to you for the review you will not see improvement in your trading if you are not reviewing what went wrong on your losers and what went right on your winners plain and simple you goin places hearts
600144,en,alhamdulillah my boss my mentor one of the simple leader i have ever knw in my entire life words can express hw happy i am with u u are a true leader   may almighty allah bless guide  ad protect u we are proud of u sirfolded_hands_medium_skin_tonefolded_hands_medium_skin_tonefolded_hands_medium_skin_tonefolded_hands_medium_skin_tone 
600145,en,deji youre doing well see hin face like biggie bullied him to do it bb naija
600146,en,it was showing from my style but so we had really different styles but he got so much praise while i was being bullied for drawing anime so on the seventh grade i quit more or less because i ended up to the same class with the same guy
600147,en,  mermaid's poster kid's mum speaks about intervention from mermaids school aged 7/8 &amp meetings at 9/10 sadly another sensitive wee boy bullied for wanting to play with girls etc &amp who wasn't allowed to play dress up in 'girl' clothes/grow his hair
600148,en,  little monsters bullied her off the internet and were throwing slvrs around because she didnt like chromaticaface_with_diagonal_mouthface_with_diagonal_mouth
600149,en,most women runners are routinely harassed - or worse freedom if movement is a basic human right this right is regularly denied to women when we are bullied into feeling unsafe on the streets  
600150,en,when a person who bullied you for calling out the shady behaviors of the edm and festival culture posts this on day 2 
600151,en,call me sexist but every time i look up cooking vids on youtube i only click when its a woman not a man
600152,en,call me sexist but girl yanderes are clingy and annoying but boy yanderes are cute and just love you so much
600153,en,call me sexist but 95% of millennial and gen z women are a threat to public safety while driving
600154,en,  you call me sexist but you are simply ignorant and dangerous
600155,en,call me sexist but why do straight men sneeze so loud
600156,en, it's incredible to me that we say we value children when we very literally and obviously do not and people call me sexist but my dad stayed home with me for the first five years and he paid the same unjust tax you and i did i feel like i'm screaming underwater about thisface_with_spiral_eyes
600157,en, all i said was that this ep was ok only problems i had was the fast pasting and hit or miss jokes that didn't land for me and yall call me sexist for that? like seriously this is the type of stuff that be breaking my heart manbroken_heart
600158,en, bahahaha since you cant call me racist you call me sexist and let me guess black people cant be racist joyclown_face
600159,en,the most recent episode of she hulk really sums up modern dating so kudos to the writing some women need to get over the stigma of the 'double-text' dont stress out just send another most dudes like it shows interest imopls dont call me sexist in the replies point_rightpoint_left lol 
600160,en,don't call me sexisti ve never had sex in my entire life
600161,en,this is the exact reason i would never let my daughter engage in these groups these cheer that plaster make-up on kids and pre-teens for competition has always been suspect call me sexist if you want but ive always had the feeling something was always up wthese teams 
600162,en,    it's super ignorant to actually think high level woman players are even close too nhl players she is a 90 overall for sure compared to other women but on an even coed scale she's realistically a 40? but the only people who will call me sexist or whatever never playedman_shrugging
600163,en,  only lore can take this from me and even then my headcanon is canon for me
600164,en, i spent 350 on a canon 35mm slr as digital cameras were getting better but not good enough yet as i think the feelings were at the timewhen i finally ditched it about 2 years after getting my first dslr i remember feeling lucky to get 5 for it
600165,en, she was burned by the english having been held as a political prisoner in an english jail with a large number of english soldiers surrounding her against all precepts of canon law under the judgment of the king of england's councellor and bedford's henchman
600166,en, if there is it wont be canon with mine or melkors universe but there is a type of crossover happening very soon before the comics resume so keep an eye out
600167,en,sorry just rereading canon material atm and all the bad takes i've suffered with for years are just surfacing again
600168,en,send me some femblem guys ill do this when i get off work1 my favorite canon ending for them2 my favorite non-canon ship for them3 my favorite support chain with them4 a character i wish they had gotten supports with but didnt
600169,en,    i shall find it and enjoy it as an antidote to bbc wa to which i switched off early three times this week the sycophantic mewling turned my stomach they're virtually calling for his canonization
600170,en,now with her canonization coming up we feel that staten islandalong with the rest of the worldis much in need of the catholic worker movement  via 
600171,en,   be careful here the distinction between essence and energy is not real st philotheos kokkinos the man responsible for pushing for st gregory palamas' canonization and a student of his says the e/e distinction is conceptual and not real
600172,en,it is this statement from a vatican theologian  that tells us everything we need to know about an increasingly out-of-touch vatican bureaucracy that seems to be attempting to destroy everything that is good and true in the churchand beyond 
600173,en,   and before the canonization of saint galgano the process arose much the same way that sheen's has folk catholicism and a local cult sheen's miracle is not to be taken lightly and every saint was once a regular flawed person except mary of course
600174,en,   no it is not a fact that athanasius compiled the bible in 367 ad ratger he set the canon for the diocese of alexandria only in 367 adit is also a fact that the canonization process began centuries before nicaea &amp wasn't complete until well into the 5th century
600175,en, wish you wouldve mentioned the mayan influence on the modern day breach cloth the tan-ta-rans 
600176,en, hillary clinton jokes about wiping email server 'with a cloth or something'clinton jokes about her private email server she used as secretary of state
600177,en,by now gtp is busy designing a funeral cloth dendeeenden
600178,en,  did biden just drop them off a few miles from anywhere? did he lure them onto a plane with false promises?  are they working as their advocates?  did they abandon them? did they feed them? did they cloth them?wwjd
600179,en, he looks exactly like a little nazi  he and stephen miller are both cut from nazi cloth  he is also the guy that let the kooks into the white house on the eve of the 1/6 insurrection according to pat cipollone his white house counsel
600180,en,great mpg 2004 hyundai elantra only 99300 miles automatic climate control cloth interior power windows &amp locks no rust great affordable transportation at 3995 call 507-430-2200 or visit  mpg 
600181,en,note to self dont go to a strip club with your older overprotective cousin she will in fact cock block
600182,en,    you prolly cock block yourself
600183,en,no matter how many girls my parents point out to i will always refuse to spit game in front of them simply because my mom would cock block tf out of me and my father would make it awkward
600184,en,this court date on the 27th is the biggest cock block of my life i would be golden for lost lands if i didnt sob
600185,en,  were only available in holoplex and then digital eyes talk about og there were like 5 projects to choose from at time and it turns out the cool kids tried to cock block the project bc they knew you had something special
600186,en,  i always cock block my own sex dreams like it will just be about to get good and dream me goes i cant do this sob and i wake up pissed
600187,en,  she's not gonna date anybody she is on the cock carousel
600188,en, separately where do i buy tickets for the cock carousel?
600189,en, notesmom rode the cock carousel and it did not end wellthanks to mom's hormones baby i was born this way
600190,en, 321 until a mention of the cock carousel these chodes always bring up 
600191,en,forget her bro it's time to move on she's riding the cock carousel now she's screaming on the cock coaster she's buying cocken candy from the cockcession stand it's over
600192,en,8 after being on the cock carousel in her 20's what are the chances of her having an std?9 if a man is stupid enough to marry a 30 year old modern woman she will divorce him within 5 years and take half of his resources take the kids he has to pay alimony/child support
600193,en, besides being a cock tease shes one of my favorite characters
600194,en,how you cock tease without making it sexual 
600195,en,we are going to try and cum together at the same timecock tease 10 i'm cumming over cam girl cocktease 
600196,en, no such thing as a cock tease anyone is welcome to say no at anytime for any reason a tease is only a result of someone assuming something
600197,en, look you know i'm horny for cock tease trans guys domming their bara-esque boyfriends
600198,en,  like a cock tease but on the internet i guess
600199,en, how about the spongebob ugly holiday sweater?  i looked for it for quite some time for my daughter but could never find it in stock anywhere  name your price not reallythat just sounded like a cool closing comment in my head
600200,en,   still a dumb comment
600201,en,  i just weighed in on an ongoing global issue i've got canadians trying to protest and influence laws in my own country i simply replied to a comment in a public forum you're the one bent out of shape
600202,en,brendan v mike  semi-finals brendan  championship tournament  via  v mike moreland crazy match please go watch like share comment and find out who wins
600203,en,   thats like me saying baylor would of beaten you last year see how irrelevant of a comment that is
600204,en,  my comment on  tweet needs the 1000 rts the comment i quote tweeted
600205,en,our final annual research showcase post a reflection by  on her research into feminism hashtags and digital consciousness-raising in brazil is up on the blog now writing_handread it here point_right
600206,en,my hope is that we dont abandon the consciousness-raising and shift back to the mentality that everyone has to figure it out for themselves what then can employers do to resist the backslide?  &amp  discuss fd1 conference fd1 july virtual 
600207,en, i remember consciousness raising at university in the 70s same thing also marxists at bottom though
600208,en,a consciousness-raising play about homophobic persecution racism within the gay community and britains hostile asylum systemgreat review for 's the p word  until octnot religious per se but explores humanity &amp connections
600209,en,alongside the dnc/neoliberal establishments 2012 political decision to begin actively demonizing demoralizing and running against males was the strategy to radicalize females with relentless catastrophism misandry and marxist consciousness raising 
600210,en, gonna see if i can do a little consciousness raising and hi hope youre doing ok
600211,en,bi mswafari alisema your house help should never cook for your husbandwash or iron his clothes or even open the door for  you agree?
600212,en,you cant cook for your husband ?na why our old daddies say women no suppose dey go school they only belong to the kitchen
600213,en, no but it would be nice to cook for your husband sometimes
600214,en, aunt go cook for your husband leave us alonejoy
600215,en,cook for your husband o dont you know that it's only food men know a cook can snatch your husband oshey he is waist that they are snatching because of pounded yam and egusi???unamusedunamusedunamused
600216,en, i'd add in but if you feel men should dictate to you what you can &amp can not do with your body then by all means stay home &amp cook for your husband let his vote be your voice &amp do not vote on your own behalf i understand
600217,en,  you don't deserve any respect don't delude yourself you're not respectable
600218,en, boeboe what the fuck? are you a snarky 15 year old? what the fuck did colorado ever do to deserve you? go take your husband to a bowling alley or something
600219,en,she tired of him &amp his shitroflkeep knocking sense into his head girl ion even condone bad behavior but he deserve every punch for making her look dumb all the timeroflthis girl got him tatted i bet she is punching him tf uprelieved 
600220,en, hahahaha rofl i think after all this time of you talking to me about him i deserve some rights
600221,en,the truth untold listede yoksa iki elim yakanizda olur turkish army tth deserve everything
600222,en,good day today i deserve every shot i'm finna take
600223,en,   respectfully you dont know anything understand feminism because you choose not to its clear you dont know the difference feminism and misandry feminism is what the guy explained misandry is what you are explaining
600224,en,question for a telling a joke on tv then body shamedwhere was the outrage and apologies the cancellation of careerswhat possible could be the difference? feminism feminists us politics me too   
600225,en,    all of these questions were settled in the 70s/80sjoyso how was the debate over difference feminism solved?who won?
600226,en,mega new podcast avoid the postmodernist doctrine of the difference feminism that allots innate and intrinsic qualities to the feminine gender on  a allots and avoid collective difference doctrine establish feminine feminism of 
600227,en, gereksiz age difference feminism leaving the door when that old idiot shows up the psycho locking his ex in the attic ?? manipulating jane into marriage by using another woman ?? jane being rich &amp independent and still returning to that disgusting predator ?? no
600228,en,wolf membership is now open - join other radical feminists fight for womens rights and support our legal work your membership makes some of wolf's legal activities possible - you make a differencefeminismsex not gender 
600229,en,     this is what all politicians did do and will do its not a discrimination but lead of a policy he was elected for
600230,en,yeshivas administration previously admitted the university is subject to nys anti-discrimination law yeshivas affiliated law school &amp med school have lgbtq student clubs and when seeking pubic funding the school categorizes itself as an educational not religious entity
600231,en,  are you opposed to discrimination protection?  i understand you hate our worldview but it brings us joy and freedom from regressive sexism take your hate elsewhere  maybe you could target child molesters or something
600232,en,victorian pride lobby calls on real estate institute of victoria to tackle lgbtiq housing discrimination - abc news 
600233,en,native american lgbtq communities grapple with homelessness housing discrimination 
600234,en,for example caste crusaders scream that it is discrimination for sudras to be proscribed from doing brahmana dharma well here is brahmana-dharma living in poverty studying vedas living off alms will anyone with half a brain think this austerity is the good life? 20/n 
600235,en, youre just the kind of adoring dumb blonde trump would love  maybe you can be his prison press secretary
600236,en,i have a fear of not asking questions in case i look stupid so now itll be my goal to look as stupid as i possibly can in order for me to live my comedy dumb blonde 00s movie i will be the next elle woods
600237,en, do you all just pick numbers out of a hat to see who is going to be the next dumb blonde looking for her 15 minutes of fame?
600238,en,see u can have your dumb blonde representation in percy lmao 
600239,en,      susan certainly wasn't a dumb blonde stereotype though
600240,en,tell me youre a dumb blonde without actually telling me youre a dumb blonde 
600241,en,i'm so embarrassed sobsobsobsob i gotta change schools pls
600242,en,its official im embarrassed i just told a whole grown ass man that he smelled like chicken after sniffing him this has taken fat to a whole new level to far who going to the gym with me
600243,en,why is this man asking for another mans permission to talk to me?? im embarrassed 4u
600244,en, ive done that before then u feel embarrassed as shit joy
600245,en,  i am embarrassed for scumhaving their school associated with your tweets
600246,en,i went and saw more fun stuff last night and essentially reacted as if id never seen the movie before and absolutely embarrassed everyone i saw the film with full-on supes screaming when andrew showed up
600247,en,well kid empowered woman learning means change and welcomean empire there isn't -  the only loss          is the best part 
600248,en,black woman wall art boho home decor feminist woman art empowered woman print black girl print black girl magic female portrait print feminist portrait wall black art art empowered magic home decor print girl print art by dcm 
600249,en,allyson felix is the example of an empowered woman who gets ahead by her own means and talents let's share her story to inspire more womenalfredo lorenzo messina
600250,en,fragile like a bomb shirt not fragile like a flower rbg shirt strong woman shirt feminist feminism girl power empowered woman wave rbg girl shirt fragile feminist strong woman bomb shirt feminism empowered first amendment merch etsy email 
600251,en,the problem is that we men look for women who need exposure and empowering look for an already empowered woman who wants companionship wacheni madame wa kupewa kila kitu small privilege and she will terrorise you you never know a person until they have money
600252,en,nichelle nichols has died  i'm devastated  she was a hero to girls everywhere certainly for african american girls but for all little girls  she was groundbreaking and just plain cool  what an impressive empowered womangod bless her family in their grief rip nichelle
600253,en, its nice that young women have a rapist to look up to she really is an icon of empowerment women arent guilty of rape if they identify as innocent
600254,en,went to a women empowerment circle today and it was the most healing experience ever woman_in_lotus_position_light_skin_toneseedlingnazar_amulet 
600255,en,andrew &amp shirley our mgmt cttee lay members bring a wealth of lived experience to better inform our methodology &amp keep us focused on benefitting everyone who is affected by any form of dementia an often overlooked benefit of ppi is the empowerment it gives to lay people
600256,en,missy made multiple i dont need your shit because i got my own anthems joyjoyjoy she was really on her self love and empowerment energy from day one
600257,en,9 in terms of empowerment hes empowered youths within and outside his constituency in tech agriculture education and several other spheres hes an alumna of lautech which covers a bit if his district again some ajimobi core supporters wont vote yunus for being a rebel in
600258,en,  the owners may spin this narrative that they took control back from durant and players empowerment is dead i think this situation is far from over i think nash is on the hot seat
600259,en,  i know there is a difference brother my point is that if there is not enough evidence it is reasonable to say that the prophet did not say itit depends on you epistemology and where you draw the line
600260,en,   nothing is wrong with ip epistemology if he went through all the study
600261,en,happening now gender authority and epistemology in islamic medical ethics will begin in 1 day ondate time sep 30 2022 0430 pm eastern time us and canada cornell university 
600262,en, the reference to herbert simon makes me smile and informs my own epistemology on what ai isthe real general ai isn't machine intelligence it's the tight feedback loop between human behavior and highly advanced information processing
600263,en,  that's when i say epistemology or proxy in a sentence and lose the argument woman_shrugging
600264,en,  i realized that neoplatonism was wrong which you and kayak were instrumental in i realized it was inconsistent with my epistemology which was foundationalist but also direct realist - i've become radically more direct realist since then obviously
600265,en, people in netherlands are now advocating to get rid of the 40-hour week and introduce a 35-hour week for the same salary this stimulates more equality between men and womena similar thing happened last week over high energy bills the people tell the govt govt listens/acts
